useless,nf,entropy,la,ld,lt,fix,pd,npt,exp,bug
34823,1,0.0,0.0327868852459016,0.0081967213114754,122,0,1,0.0,8,0
34824,1,0.0,0.183937823834197,0.0233160621761658,386,0,1,0.0,10,0
34826,5,2.12808527889139,0.001199040767386,0.0071942446043165,834,0,1,0.425617055778279,17,0
34829,1,0.0,0.0384615384615385,0.0384615384615385,52,0,1,0.0,11,0
34830,3,1.56565311164582,0.0096246390760346,0.0067372473532242,1039,0,1,0.521884370548606,8,0
34835,1,0.0,0.0833333333333333,0.0442708333333333,384,1,1,0.0,10,0
34837,4,1.58193066557041,0.0124740124740125,0.012993762993763,1924,0,1,0.395482666392603,12,0
34838,6,2.22013584287626,0.144156752974108,0.0251924422673198,1429,0,1,0.370022640479377,16,1
34839,1,0.0,0.0449251247920133,0.0083194675540765,601,0,1,0.0,5,0
34841,4,1.97493750120193,0.0178571428571429,0.0142857142857143,280,0,1,0.493734375300482,18,0
34842,4,1.96298611757729,0.150624540778839,0.005878030859662,1361,0,1,0.490746529394321,16,0
34845,1,0.0,0.0002955956251847,0.0002955956251847,3383,0,1,0.0,1,0
34847,1,0.0,0.0285714285714286,0.0285714285714286,35,0,1,0.0,5,0
34849,4,1.22085646903623,0.107351225204201,0.015169194865811,857,0,1,0.305214117259058,14,0
34850,1,0.0,0.0625,0.015625,128,0,1,0.0,10,1
34854,3,1.45914791702724,0.0192307692307692,0.0192307692307692,312,0,1,0.486382639009082,11,0
34857,6,2.43506159835204,0.0112911143838979,0.0029455081001472,2037,0,1,0.40584359972534,37,0
34858,1,0.0,0.0175438596491228,0.0175438596491228,57,0,1,0.0,10,0
34861,1,0.0,0.0,0.010752688172043,93,0,1,0.0,6,0
34863,2,0.91829583405449,0.0036188178528347,0.0036188178528347,829,0,1,0.459147917027245,11,0
34864,1,0.0,0.0062111801242236,0.0062111801242236,161,0,1,0.0,9,0
34865,1,0.0,0.000200883889112,0.000200883889112,4978,0,1,0.0,1,0
34866,1,0.0,0.0308988764044944,0.0028089887640449,356,0,1,0.0,11,0
34868,2,1.0,0.011142061281337,0.0,359,0,1,0.5,4,0
34869,1,0.0,0.0014903129657228,0.0014903129657228,671,1,1,0.0,10,0
34870,1,0.0,0.0001963864886095,0.0001963864886095,5092,0,1,0.0,1,0
34871,1,0.0,0.0145985401459854,0.0109489051094891,274,1,1,0.0,9,0
34872,2,0.672294817075638,0.084,0.0066666666666666,750,0,1,0.336147408537819,17,0
34873,1,0.0,0.0002952465308532,0.0002952465308532,3387,0,1,0.0,1,0
34877,2,1.0,0.0375,0.0125,80,0,1,0.5,12,0
34879,1,0.0,0.132530120481928,0.0,83,0,1,0.0,11,0
34880,1,0.0,0.0847457627118644,0.0338983050847458,59,1,1,0.0,10,0
34882,1,0.0,0.0005421523448088,0.0005421523448088,3689,0,1,0.0,1,0
34883,1,0.0,0.0042405551272166,0.0046260601387818,2594,0,1,0.0,1,0
34884,1,0.0,0.0011560693641618,0.0,1730,0,1,0.0,1,0
34885,1,0.0,0.0169082125603865,0.0072463768115942,414,0,1,0.0,8,0
34886,1,0.0,0.01,0.01,100,0,1,0.0,10,0
34890,4,1.91829583405449,0.0201342281879195,0.0201342281879195,298,0,1,0.479573958513622,11,0
34892,3,1.33057223090257,0.0525536639526277,0.002960769800148,1351,0,1,0.443524076967525,16,0
34893,4,1.58070907055747,0.0289855072463768,0.0059676044330775,1173,0,1,0.395177267639368,22,0
34895,1,0.0,0.0128205128205128,0.0128205128205128,78,0,1,0.0,2,0
34896,1,0.0,0.0,0.0298507462686567,67,0,1,0.0,10,0
34897,2,0.91829583405449,0.0097402597402597,0.0097402597402597,308,0,1,0.459147917027245,11,0
34898,1,0.0,0.0030581039755351,0.0030581039755351,327,0,1,0.0,9,0
34901,1,0.0,0.0005720823798627,0.0005720823798627,1748,0,1,0.0,1,0
34902,1,0.0,0.0381679389312977,0.0,131,0,1,0.0,4,0
34903,3,1.52710362665286,0.0221843003412969,0.0051194539249146,1172,0,1,0.509034542217619,10,0
34904,1,0.0,0.0185185185185185,0.0185185185185185,108,0,1,0.0,8,0
34905,1,0.0,0.0100502512562814,0.0050251256281407,199,0,1,0.0,10,0
34906,1,0.0,0.0212765957446809,0.0212765957446809,47,0,1,0.0,10,0
34912,2,1.0,0.0077519379844961,0.0046511627906976,1290,0,1,0.5,9,0
34913,1,0.0,0.0009037505648441,0.0,2213,0,1,0.0,6,0
34914,1,0.0,0.0151515151515152,0.0303030303030303,132,1,1,0.0,11,0
34915,3,1.54027087229448,0.185185185185185,0.0111111111111111,270,0,1,0.513423624098161,11,0
34917,1,0.0,0.0260869565217391,0.0,115,0,1,0.0,9,0
34919,1,0.0,0.0380434782608696,0.0054347826086956,184,0,1,0.0,10,0
34920,7,1.98270470818097,0.0314913844325609,0.0003961180431768,5049,0,1,0.283243529740138,18,0
34922,1,0.0,0.0022222222222222,0.0022222222222222,450,1,1,0.0,8,0
34924,1,0.0,0.0217391304347826,0.0217391304347826,92,0,1,0.0,10,0
34925,4,1.53051453606667,0.0248565965583174,0.0286806883365201,523,0,1,0.382628634016667,18,0
34926,1,0.0,0.0044642857142857,0.0,224,0,1,0.0,10,0
34927,3,0.980321396998189,0.183561643835616,0.0082191780821917,365,0,1,0.326773798999396,16,0
34928,1,0.0,0.0077519379844961,0.0077519379844961,129,0,1,0.0,10,0
34930,4,1.99403021147696,0.0075075075075075,0.009009009009009,1332,0,1,0.498507552869239,37,0
34931,1,0.0,0.002262443438914,0.002262443438914,884,0,1,0.0,2,0
34932,4,1.61400546285422,0.0096540627514078,0.0096540627514078,1243,0,1,0.403501365713555,15,0
34933,1,0.0,0.0009088155104513,0.0009088155104513,3301,0,1,0.0,1,0
34934,1,0.0,0.0125,0.0125,80,0,1,0.0,2,0
34935,1,0.0,0.0350877192982456,0.043859649122807,114,0,1,0.0,8,0
34937,1,0.0,0.0116279069767442,0.0116279069767442,172,1,1,0.0,10,0
34938,1,0.0,0.0029400955531054,0.0022050716648291,2721,0,1,0.0,8,0
34939,1,0.0,0.074468085106383,0.0,94,0,1,0.0,10,0
34941,2,0.391243563629256,0.012448132780083,0.0145228215767635,482,0,1,0.195621781814628,10,0
34944,1,0.0,0.0909090909090909,0.0031347962382445,319,0,1,0.0,10,0
34947,1,0.0,0.0128824476650564,0.0128824476650564,621,0,1,0.0,10,0
34952,5,0.998616797728112,0.0055555555555555,0.0118518518518519,2700,0,1,0.199723359545622,5,0
34953,1,0.0,0.0040816326530612,0.0040816326530612,245,0,1,0.0,10,0
34956,1,0.0,0.0168067226890756,0.0504201680672269,119,0,1,0.0,11,0
34957,1,0.0,0.0,0.0140845070422535,142,0,1,0.0,10,0
34958,1,0.0,0.0063291139240506,0.0063291139240506,158,1,1,0.0,11,0
34960,4,1.85734019694766,0.052497883149873,0.0059271803556308,1181,0,1,0.464335049236916,15,0
34961,2,0.91829583405449,0.0592592592592593,0.0296296296296296,135,0,1,0.459147917027245,11,0
34966,1,0.0,0.0913461538461538,0.0,208,0,1,0.0,2,0
34968,1,0.0,0.0151006711409396,0.0167785234899329,596,0,1,0.0,2,0
34970,1,0.0,0.0064102564102564,0.0064102564102564,156,1,1,0.0,10,0
34974,1,0.0,0.0178571428571429,0.0178571428571429,336,0,1,0.0,9,0
34976,3,1.477972631911,0.119349005424955,0.0090415913200723,553,0,1,0.492657543970334,28,0
34978,1,0.0,0.0,0.0014285714285714,700,0,1,0.0,10,0
34979,1,0.0,0.0031746031746031,0.0,315,0,1,0.0,1,0
34981,3,1.01026215831927,0.0939226519337017,0.0041436464088397,724,0,1,0.33675405277309,17,0
34982,1,0.0,0.0,0.0049751243781094,201,0,1,0.0,10,0
34984,1,0.0,0.0567375886524823,0.0212765957446809,141,0,1,0.0,9,0
34985,2,0.574635697837679,0.1984,0.0128,625,1,1,0.28731784891884,22,0
34989,1,0.0,0.0031152647975077,0.0031152647975077,321,0,1,0.0,5,0
34993,4,1.95833415104377,0.0176991150442478,0.0050568900126422,1582,0,1,0.489583537760943,10,0
34994,1,0.0,0.0804020100502513,0.0,199,0,1,0.0,2,0
34997,1,0.0,0.0060975609756097,0.0060975609756097,164,0,1,0.0,2,0
34998,1,0.0,0.0003538570417551,0.0003538570417551,2826,0,1,0.0,1,0
35000,1,0.0,0.0001948178453146,0.0001948178453146,5133,0,1,0.0,1,0
35002,1,0.0,0.0,0.0068027210884353,147,1,1,0.0,9,0
35006,1,0.0,0.122448979591837,0.0,98,0,1,0.0,8,0
35008,1,0.0,0.0168067226890756,0.0084033613445378,119,0,1,0.0,11,0
35009,1,0.0,0.0133333333333333,0.0133333333333333,75,1,1,0.0,9,0
35010,1,0.0,0.0002721088435374,0.0002721088435374,3675,0,1,0.0,1,0
35014,1,0.0,0.0006720430107526,0.0003360215053763,2976,0,1,0.0,1,0
35015,1,0.0,0.0050282840980515,0.0018856065367693,1591,0,1,0.0,8,0
35016,3,1.41328754708257,0.041879468845761,0.0163432073544433,979,0,1,0.471095849027524,11,0
35017,2,0.881290899230693,0.0165289256198347,0.0110192837465565,363,0,1,0.440645449615346,9,0
35019,1,0.0,0.0565302144249513,0.0019493177387914,513,0,1,0.0,5,0
35021,1,0.0,0.126293995859213,0.0082815734989648,483,0,1,0.0,10,0
35025,1,0.0,0.0133928571428571,0.0133928571428571,448,1,1,0.0,10,0
35026,2,0.970950594454669,0.0139664804469274,0.0139664804469274,358,0,1,0.485475297227334,11,0
35028,1,0.0,0.0119047619047619,0.0119047619047619,84,1,1,0.0,9,0
35029,2,0.99986463312393,0.0635359116022099,0.037292817679558,724,0,1,0.499932316561965,21,0
35032,1,0.0,0.0004076640847941,0.0004076640847941,2453,0,1,0.0,6,0
35038,7,2.71987210517068,0.0344827586206897,0.0110051357300073,1363,0,1,0.388553157881525,24,0
35039,1,0.0,0.0123076923076923,0.0,650,1,1,0.0,4,0
35040,3,1.40936086528736,0.125,0.03125,160,0,1,0.469786955095788,8,0
35046,1,0.0,0.0002915451895043,0.0002915451895043,3430,0,1,0.0,1,0
35047,2,0.105591036375195,0.165898617511521,0.0,434,0,1,0.0527955181875976,3,1
35048,1,0.0,0.0014471780028943,0.0014471780028943,691,0,1,0.0,9,0
35049,1,0.0,0.0532150776053215,0.0199556541019956,451,0,1,0.0,10,0
35051,2,0.870864469235364,0.0115384615384615,0.0016483516483516,1820,0,1,0.435432234617682,17,0
35057,4,1.19721835985017,0.0804195804195804,0.0454545454545455,858,1,1,0.299304589962543,17,0
35058,3,1.39832920424781,0.0882956878850103,0.0431211498973306,487,0,1,0.466109734749269,17,0
35059,1,0.0,0.0116279069767442,0.0116279069767442,86,0,1,0.0,10,0
35060,1,0.0,0.0022099447513812,0.0022099447513812,905,0,1,0.0,2,0
35061,4,1.5060762035538,0.099815157116451,0.0036968576709796,1082,0,1,0.37651905088845,17,0
35063,1,0.0,0.0703422053231939,0.0057034220532319,526,0,1,0.0,11,0
35064,1,0.0,0.0024449877750611,0.0097799511002445,409,0,1,0.0,8,0
35065,1,0.0,0.0120481927710843,0.0120481927710843,83,1,1,0.0,10,0
35066,1,0.0,0.0001961938395134,0.0001961938395134,5097,0,1,0.0,1,0
35068,1,0.0,0.0014224751066856,0.0014224751066856,703,0,1,0.0,11,0
35071,1,0.0,0.129032258064516,0.0,62,0,1,0.0,9,0
35073,1,0.0,0.0031746031746031,0.0031746031746031,315,0,1,0.0,9,0
35074,5,1.38483947633855,0.0412254160363086,0.0003782148260211,2644,0,1,0.276967895267709,17,1
35076,1,0.0,0.013953488372093,0.0093023255813953,430,1,1,0.0,10,0
35077,1,0.0,0.037037037037037,0.037037037037037,27,1,1,0.0,3,0
35078,1,0.0,0.007380073800738,0.007380073800738,271,0,1,0.0,3,0
35082,1,0.0,0.137651821862348,0.0,247,0,1,0.0,9,0
35083,3,1.27290559532006,0.022202486678508,0.0044404973357016,1126,0,1,0.424301865106685,15,0
35084,5,1.36687010539572,0.0307597662257767,0.0009227929867733,3251,0,1,0.273374021079144,18,0
35085,1,0.0,0.0229885057471264,0.0229885057471264,87,0,1,0.0,10,0
35088,3,1.49491884823395,0.0186666666666667,0.0106666666666667,375,0,1,0.49830628274465,32,0
35089,2,0.998635964158572,0.0977777777777778,0.0044444444444444,225,0,1,0.499317982079286,19,0
35090,2,0.572580465623769,0.0756410256410256,0.0,780,0,1,0.286290232811884,15,0
35091,4,1.23198178140114,0.0552884615384615,0.0360576923076923,416,0,1,0.307995445350285,13,0
35092,1,0.0,0.0086206896551724,0.0,116,0,1,0.0,2,0
35094,1,0.0,0.0061349693251533,0.0061349693251533,163,0,1,0.0,10,0
35095,1,0.0,0.0005893909626719,0.0005893909626719,5090,0,1,0.0,1,0
35096,1,0.0,0.0029895366218236,0.0,669,0,1,0.0,3,0
35100,1,0.0,0.0163934426229508,0.0163934426229508,61,0,1,0.0,4,0
35101,1,0.0,0.002283105022831,0.002283105022831,438,0,1,0.0,10,0
35103,1,0.0,0.0002967359050445,0.0002967359050445,3370,0,1,0.0,1,0
35104,2,0.98031079841072,0.102464332036316,0.0155642023346304,771,0,1,0.49015539920536,16,0
35105,2,0.650022421648354,0.0458015267175573,0.0458015267175573,262,0,1,0.325011210824177,10,1
35106,1,0.0,0.0,0.0064794816414686,463,0,1,0.0,11,0
35107,2,0.773226674287635,0.0108827085852479,0.0024183796856106,1654,0,1,0.386613337143817,14,0
35108,2,1.0,0.0287081339712919,0.0287081339712919,209,0,1,0.5,8,0
35109,1,0.0,0.0002952465308532,0.0002952465308532,3387,0,1,0.0,1,0
35110,1,0.0,0.0918918918918919,0.027027027027027,185,1,1,0.0,8,0
35111,1,0.0,0.0,0.0,0,0,1,0.0,10,0
35113,3,0.740797290576524,0.060459492140266,0.0006045949214026,1654,0,1,0.246932430192175,12,0
35118,2,0.91829583405449,0.0,0.0126050420168067,238,0,1,0.459147917027245,10,0
35119,1,0.0,0.0093457943925233,0.0093457943925233,107,0,1,0.0,10,0
35121,1,0.0,0.0,0.0305343511450382,131,0,1,0.0,2,0
35122,1,0.0,0.0085470085470085,0.0170940170940171,117,0,1,0.0,2,0
35124,1,0.0,0.0223463687150838,0.0,179,1,1,0.0,8,0
35125,1,0.0,0.0377358490566038,0.0,53,0,1,0.0,10,0
35126,1,0.0,0.155797101449275,0.0,276,0,1,0.0,10,0
35131,2,0.932111567616675,0.0379310344827586,0.0413793103448276,290,0,1,0.466055783808337,19,0
35133,1,0.0,0.0067340067340067,0.0101010101010101,297,1,1,0.0,11,0
35134,1,0.0,0.0136986301369863,0.0410958904109589,73,0,1,0.0,10,0
35135,1,0.0,0.0002738225629791,0.0002738225629791,3652,0,1,0.0,1,0
35137,7,2.57670216088886,0.105684326710817,0.0140728476821192,3624,0,1,0.368100308698409,35,0
35139,1,0.0,0.0068493150684931,0.0102739726027397,292,0,1,0.0,11,0
35140,1,0.0,0.0388349514563107,0.029126213592233,103,1,1,0.0,11,0
35142,2,0.129233774845885,0.0910569105691057,0.0,615,0,1,0.0646168874229425,16,0
35143,1,0.0,0.112676056338028,0.0422535211267606,71,0,1,0.0,8,0
35145,1,0.0,0.0205761316872428,0.0041152263374485,243,0,1,0.0,8,0
35146,3,0.993897263936423,0.0870307167235495,0.0255972696245734,586,0,1,0.331299087978808,16,0
35147,1,0.0,0.178571428571429,0.0476190476190476,84,0,1,0.0,10,0
35148,2,0.999609836367807,0.0228848821081831,0.0069348127600554,1442,0,1,0.499804918183903,10,0
35149,1,0.0,0.0208333333333333,0.0104166666666667,96,0,1,0.0,8,0
35155,1,0.0,0.0147058823529412,0.0,544,0,1,0.0,13,0
35156,1,0.0,0.0008474576271186,0.0008474576271186,1180,0,1,0.0,4,0
35157,1,0.0,0.0909090909090909,0.0303030303030303,33,0,1,0.0,8,0
35159,1,0.0,0.0003160556257901,0.0003160556257901,3164,0,1,0.0,1,0
35160,3,1.27829115700163,0.12691466083151,0.0,457,0,1,0.426097052333878,13,0
35164,3,1.14883485428092,0.0156599552572707,0.0,447,0,1,0.382944951426972,10,0
35166,4,1.07267426801193,0.0609291698400609,0.0068545316070068,1313,0,1,0.268168567002982,19,0
35167,1,0.0,0.0869565217391304,0.0217391304347826,46,0,1,0.0,10,0
35168,4,0.767670520718315,0.211143695014663,0.0127077223851417,1023,0,1,0.191917630179579,17,1
35169,2,0.970950594454669,0.0107142857142857,0.0011904761904761,840,0,1,0.485475297227334,20,0
35170,1,0.0,0.0066225165562913,0.0066225165562913,151,1,1,0.0,9,0
35172,1,0.0,0.0012048192771084,0.0,1660,0,1,0.0,6,0
35175,3,1.51764952604477,0.063030303030303,0.0,825,0,1,0.505883175348257,17,0
35178,1,0.0,0.0007751937984496,0.0007751937984496,1290,0,1,0.0,11,0
35179,1,0.0,0.036624203821656,0.0363967242948135,4396,0,1,0.0,1,0
35183,2,0.889034903812386,0.0701970443349754,0.0061576354679803,812,0,1,0.444517451906193,9,0
35184,1,0.0,0.0005743825387708,0.0005743825387708,3482,0,1,0.0,1,0
35190,1,0.0,0.0010940919037199,0.0010940919037199,914,0,1,0.0,6,0
35193,1,0.0,0.0292682926829268,0.0146341463414634,205,0,1,0.0,10,0
35196,1,0.0,0.0017331022530329,0.0,577,0,1,0.0,11,0
35197,1,0.0,0.0003863987635239,0.0003863987635239,2588,0,1,0.0,1,0
35198,5,1.8073549220576,0.027027027027027,0.027027027027027,518,0,1,0.361470984411521,17,0
35199,1,0.0,0.004040404040404,0.002020202020202,495,0,1,0.0,10,0
35201,1,0.0,0.0854700854700855,0.0085470085470085,117,0,1,0.0,2,0
35204,1,0.0,0.003893214682981,0.0011123470522803,1798,0,1,0.0,8,0
35206,1,0.0,0.0337078651685393,0.0337078651685393,89,0,1,0.0,10,0
35207,1,0.0,0.0010871928680147,0.0006523157208088,4599,0,1,0.0,8,0
35208,1,0.0,0.0373831775700935,0.0186915887850467,214,0,1,0.0,8,0
35210,1,0.0,0.006578947368421,0.006578947368421,152,0,1,0.0,9,0
35214,1,0.0,0.0004954173891503,0.0007431260837255,4037,0,1,0.0,9,0
35215,6,2.15331278330765,0.0393048128342246,0.0024064171122994,3740,0,1,0.358885463884608,23,0
35216,1,0.0,0.0,0.0432432432432432,185,0,1,0.0,2,0
35222,2,1.0,0.0175438596491228,0.0175438596491228,114,0,1,0.5,10,0
35227,5,1.7006776269802,0.0746013667425968,0.0,1756,0,1,0.340135525396041,19,0
35231,3,1.08198383385493,0.206307490144547,0.0026281208935611,761,0,1,0.360661277951644,16,1
35233,1,0.0,0.037037037037037,0.037037037037037,54,0,1,0.0,4,0
35235,1,0.0,0.149700598802395,0.0,167,0,1,0.0,8,0
35236,6,1.84659017644098,0.0,0.0,0,0,1,0.30776502940683,4,0
35238,1,0.0,0.0068728522336769,0.0,582,0,1,0.0,1,0
35240,2,0.811278124459133,0.00390625,0.01171875,256,0,1,0.405639062229566,8,0
35241,2,0.970950594454669,0.016548463356974,0.0070921985815602,423,0,1,0.485475297227334,19,0
35242,1,0.0,0.00125,0.00375,800,0,1,0.0,10,0
35244,4,1.692468255101,0.078125,0.0046875,640,0,1,0.423117063775249,22,0
35245,1,0.0,0.0,0.0152671755725191,131,0,1,0.0,12,0
35247,5,1.76315062812966,0.20855614973262,0.0026737967914438,374,1,1,0.352630125625932,18,0
35249,1,0.0,0.0048309178743961,0.0096618357487922,207,0,1,0.0,2,0
35250,1,0.0,0.0023474178403755,0.0117370892018779,426,0,1,0.0,8,0
35251,1,0.0,0.0005917159763313,0.0005917159763313,1690,0,1,0.0,1,0
35253,1,0.0,0.0256410256410256,0.0256410256410256,39,0,1,0.0,7,0
35260,4,1.11310071747902,0.14985754985755,0.0079772079772079,1755,0,1,0.278275179369755,17,0
35263,1,0.0,0.003125,0.009375,640,0,1,0.0,10,0
35265,1,0.0,0.18705035971223,0.0,139,0,1,0.0,11,0
35266,1,0.0,0.0666666666666667,0.04,75,0,1,0.0,12,0
35271,3,1.23639695711596,0.0206240084611317,0.0005288207297726,1891,0,1,0.412132319038652,15,0
35273,1,0.0,0.0,0.0193905817174515,722,0,1,0.0,11,0
35274,1,0.0,0.0235294117647059,0.0,170,0,1,0.0,5,0
35276,1,0.0,0.0014932802389248,0.0004977600796416,2009,0,1,0.0,6,0
35277,6,1.68995090611517,0.0759259259259259,0.0259259259259259,540,0,1,0.281658484352529,17,0
35279,3,1.5379841082136,0.0119136262099777,0.0052122114668652,1343,0,1,0.512661369404534,31,0
35280,1,0.0,0.0,0.0095238095238095,105,0,1,0.0,11,0
35283,1,0.0,0.0217391304347826,0.0217391304347826,46,0,1,0.0,10,0
35285,1,0.0,0.0103092783505155,0.0412371134020619,97,0,1,0.0,2,0
35286,2,0.591672778582327,0.0174825174825175,0.0069930069930069,286,0,1,0.295836389291164,11,0
35288,1,0.0,0.0416666666666667,0.0,48,0,1,0.0,2,0
35290,3,1.35815751544457,0.0245098039215686,0.0029411764705882,1020,0,1,0.452719171814858,11,0
35293,1,0.0,0.000400641025641,0.000400641025641,2496,0,1,0.0,1,0
35294,2,0.76420450650862,0.0590476190476191,0.0095238095238095,525,0,1,0.38210225325431,10,0
35295,4,0.918865391350023,0.165876777251185,0.0018957345971564,1055,1,1,0.229716347837506,17,0
35298,1,0.0,0.0144927536231884,0.0144927536231884,138,0,1,0.0,10,0
35300,5,1.94081895534179,0.128277153558052,0.0037453183520599,1068,0,1,0.388163791068358,28,1
35301,1,0.0,0.0036630036630036,0.0073260073260073,273,0,1,0.0,2,0
35302,2,0.0,0.0,0.0,0,0,1,0.0,6,0
35303,1,0.0,0.0002967359050445,0.0002967359050445,3370,0,1,0.0,1,0
35306,1,0.0,0.0042918454935622,0.0042918454935622,233,0,1,0.0,2,0
35309,4,0.766662894962727,0.0598006644518272,0.0,1505,0,1,0.191665723740682,20,0
35310,1,0.0,0.0111111111111111,0.0111111111111111,90,0,1,0.0,11,0
35316,1,0.0,0.0,0.0065502183406113,458,0,1,0.0,5,0
35318,2,0.904381457724494,0.0944444444444444,0.0444444444444444,180,0,1,0.452190728862247,15,0
35319,1,0.0,0.001591723040191,0.0003979307600477,2513,0,1,0.0,6,0
35320,1,0.0,0.0193905817174515,0.0083102493074792,361,0,1,0.0,9,0
35322,3,0.658351422456408,0.208888888888889,0.0044444444444444,225,0,1,0.219450474152136,19,0
35323,6,2.056380377426,0.0414438502673797,0.0,748,0,1,0.342730062904333,18,0
35327,3,1.40554287555787,0.216216216216216,0.0304054054054054,296,0,1,0.468514291852622,6,0
35329,1,0.0,0.0126050420168067,0.0084033613445378,238,0,1,0.0,9,0
35331,8,2.90172422881615,0.031757233592096,0.0035285815102328,2834,0,1,0.362715528602019,11,0
35332,4,1.48383170684469,0.0010172939979654,0.0132248219735504,983,0,1,0.370957926711172,11,0
35333,1,0.0,0.0007782101167315,0.0007782101167315,2570,0,1,0.0,1,0
35338,3,1.45300003506398,0.0044422507403751,0.0182625863770977,2026,0,1,0.484333345021326,11,0
35341,2,0.286396957115956,0.0294117647058824,0.0073529411764705,544,1,1,0.143198478557978,17,0
35343,2,0.634309554640566,0.0611702127659574,0.0053191489361702,376,0,1,0.317154777320283,19,0
35345,1,0.0,0.0427350427350427,0.0427350427350427,117,0,1,0.0,10,0
35348,1,0.0,0.000191717791411,0.000191717791411,5216,0,1,0.0,1,0
35350,4,1.07024004665791,0.104952830188679,0.0,848,0,1,0.267560011664478,17,0
35351,1,0.0,0.0102564102564103,0.0102564102564103,195,0,1,0.0,9,0
35352,2,0.315997132978425,0.0265417642466823,0.0007806401249024,1281,1,1,0.157998566489212,16,0
35353,2,0.522559374536941,0.0143266475644699,0.0100286532951289,698,0,1,0.26127968726847,10,0
35355,8,2.10115603241074,0.180432020330368,0.0406607369758577,1574,0,1,0.262644504051342,26,0
35358,1,0.0,0.0067114093959731,0.0067114093959731,149,0,1,0.0,8,0
35359,5,2.16177354434953,0.202150537634409,0.0387096774193548,465,0,1,0.432354708869906,17,0
35360,1,0.0,0.0075187969924812,0.0,133,0,1,0.0,2,0
35362,3,1.5,0.0029112081513828,0.0029112081513828,1374,0,1,0.5,26,0
35365,4,1.37056350391625,0.187207488299532,0.000780031201248,1282,0,1,0.342640875979062,18,0
35368,2,0.852405178649479,0.0320232896652111,0.0203784570596798,687,0,1,0.426202589324739,6,0
35372,6,2.10668722222029,0.0383363471971067,0.0003616636528028,2765,0,1,0.351114537036714,27,0
35374,1,0.0,0.0002809778027535,0.0002809778027535,3559,0,1,0.0,4,0
35377,1,0.0,0.111111111111111,0.0,45,0,1,0.0,2,0
35379,2,1.0,0.0389294403892944,0.0048661800486618,411,0,1,0.5,12,0
35384,1,0.0,0.0002951593860684,0.0002951593860684,3388,0,1,0.0,1,0
35385,1,0.0,0.0,0.040650406504065,123,0,1,0.0,2,0
35386,4,2.0,0.0100502512562814,0.0,398,0,1,0.5,21,0
35389,1,0.0,0.0028571428571428,0.0028571428571428,700,0,1,0.0,10,1
35390,2,0.91829583405449,0.03125,0.03125,96,0,1,0.459147917027245,12,0
35392,1,0.0,0.0005757052389176,0.0005757052389176,1737,0,1,0.0,1,0
35397,1,0.0,0.018018018018018,0.018018018018018,111,0,1,0.0,2,0
35398,2,0.74959525725948,0.0615384615384615,0.0461538461538462,130,1,1,0.37479762862974,19,0
35400,3,0.847190592341206,0.048,0.003,1000,0,1,0.282396864113735,13,0
35401,2,0.994030211476956,0.0198863636363636,0.0113636363636364,352,0,1,0.497015105738478,10,0
35402,1,0.0,0.051948051948052,0.0043290043290043,231,0,1,0.0,10,0
35403,3,1.11304230179386,0.0463768115942029,0.0043478260869565,690,0,1,0.371014100597955,17,0
35405,1,0.0,0.03125,0.03125,32,0,1,0.0,10,0
35406,1,0.0,0.10077519379845,0.0077519379844961,129,0,1,0.0,9,0
35408,2,0.991076059838222,0.036144578313253,0.0180722891566265,332,0,1,0.495538029919111,17,0
35409,1,0.0,0.0005537098560354,0.0005537098560354,1806,0,1,0.0,1,0
35411,2,1.0,0.0022018348623853,0.0022018348623853,2725,0,1,0.5,1,0
35412,1,0.0,0.0735294117647059,0.0147058823529412,68,0,1,0.0,11,0
35414,1,0.0,0.0342465753424658,0.0479452054794521,146,0,1,0.0,2,0
35415,1,0.0,0.0047169811320754,0.0047169811320754,212,1,1,0.0,10,0
35421,5,1.70033194685822,0.0654205607476635,0.0218068535825545,321,0,1,0.340066389371644,17,0
35422,2,0.781728122271454,0.12962962962963,0.0432098765432099,324,0,1,0.390864061135727,21,0
35424,1,0.0,0.0185375901132853,0.0010298661174047,971,0,1,0.0,9,0
35427,1,0.0,0.0,0.0238907849829352,293,0,1,0.0,2,0
35428,3,1.52192809488736,0.0017021276595744,0.0025531914893617,1175,0,1,0.507309364962454,10,0
35434,1,0.0,0.0,0.0246913580246914,81,0,1,0.0,10,0
35436,1,0.0,0.113636363636364,0.0,352,0,1,0.0,8,0
35440,1,0.0,0.0328947368421053,0.0131578947368421,152,0,1,0.0,10,0
35442,2,0.706274089187601,0.139784946236559,0.0,186,0,1,0.3531370445938,18,0
35443,6,2.01493271556333,0.109933774834437,0.0125827814569536,1510,0,1,0.335822119260555,17,0
35444,2,0.981940786864098,0.0395833333333333,0.0,480,1,1,0.490970393432049,15,0
35445,1,0.0,0.0061946902654867,0.0008849557522123,1130,0,1,0.0,1,0
35446,1,0.0,0.0021482277121374,0.0021482277121374,931,0,1,0.0,8,0
35448,1,0.0,0.0344827586206897,0.0114942528735632,87,0,1,0.0,11,0
35449,1,0.0,0.0388349514563107,0.0048543689320388,206,0,1,0.0,3,0
35450,1,0.0,0.0070422535211267,0.0070422535211267,142,0,1,0.0,2,0
35451,1,0.0,0.0153508771929825,0.0153508771929825,4104,0,1,0.0,4,0
35452,1,0.0,0.0108695652173913,0.0217391304347826,92,1,1,0.0,8,0
